<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GDAX.BTC-USD,1,05/11/18,03:06,6425.0000000,6425.0000000,6424.9900000,6425.0000000,2
GDAX.BTC-USD,1,05/11/18,03:07,6425.0000000,6425.0000000,6424.9900000,6425.0000000,2
GDAX.BTC-USD,1,05/11/18,03:08,6425.0000000,6425.0000000,6424.9900000,6424.9900000,1
GDAX.BTC-USD,1,05/11/18,03:09,6425.0000000,6425.0000000,6424.9900000,6424.9900000,2
GDAX.BTC-USD,1,05/11/18,03:10,6425.0000000,6425.0000000,6424.9900000,6425.0000000,3
GDAX.BTC-USD,1,05/11/18,03:11,6425.0000000,6425.0000000,6424.9900000,6425.0000000,3
GDAX.BTC-USD,1,05/11/18,03:12,6425.0000000,6425.0000000,6424.9900000,6425.0000000,5
GDAX.BTC-USD,1,05/11/18,03:13,6425.0000000,6425.0000000,6424.9900000,6425.0000000,1
GDAX.BTC-USD,1,05/11/18,03:14,6425.0000000,6425.0000000,6424.9900000,6425.0000000,2
GDAX.BTC-USD,1,05/11/18,03:15,6425.0000000,6425.0000000,6424.9900000,6425.0000000,1
GDAX.BTC-USD,1,05/11/18,03:16,6425.0000000,6425.0000000,6424.9900000,6425.0000000,1
GDAX.BTC-USD,1,05/11/18,03:17,6424.9900000,6425.0000000,6424.9900000,6425.0000000,2
GDAX.BTC-USD,1,05/11/18,03:18,6425.0000000,6425.0000000,6424.9900000,6425.0000000,2
GDAX.BTC-USD,1,05/11/18,03:19,6425.0000000,6425.0000000,6424.9900000,6425.0000000,1
GDAX.BTC-USD,1,05/11/18,03:20,6425.0000000,6425.0000000,6424.9900000,6425.0000000,2
GDAX.BTC-USD,1,05/11/18,03:21,6424.9900000,6425.0000000,6424.9900000,6425.0000000,2
GDAX.BTC-USD,1,05/11/18,03:22,6425.0000000,6425.0000000,6424.9900000,6425.0000000,2
GDAX.BTC-USD,1,05/11/18,03:23,6425.0000000,6425.0200000,6425.0000000,6425.0100000,1
GDAX.BTC-USD,1,05/11/18,03:24,6425.0200000,6425.0200000,6425.0100000,6425.0100000,1
GDAX.BTC-USD,1,05/11/18,03:25,6425.0200000,6425.0200000,6425.0100000,6425.0200000,2
GDAX.BTC-USD,1,05/11/18,03:26,6425.0200000,6425.0200000,6425.0100000,6425.0200000,1
GDAX.BTC-USD,1,05/11/18,03:27,6425.0200000,6425.0200000,6425.0100000,6425.0200000,2
GDAX.BTC-USD,1,05/11/18,03:28,6425.0200000,6425.0200000,6425.0200000,6425.0200000,2
GDAX.BTC-USD,1,05/11/18,03:29,6425.0200000,6425.0200000,6425.0100000,6425.0200000,0
GDAX.BTC-USD,1,05/11/18,03:30,6425.0100000,6425.0300000,6425.0000000,6425.0100000,4
GDAX.BTC-USD,1,05/11/18,03:31,6425.0100000,6425.0100000,6424.9900000,6425.0000000,4
GDAX.BTC-USD,1,05/11/18,03:32,6425.0000000,6425.5000000,6425.0000000,6425.4900000,2
GDAX.BTC-USD,1,05/11/18,03:33,6425.0100000,6425.5000000,6425.0100000,6425.5000000,1
GDAX.BTC-USD,1,05/11/18,03:34,6425.5000000,6425.5000000,6425.1000000,6425.5000000,1
GDAX.BTC-USD,1,05/11/18,03:35,6425.5000000,6425.5000000,6425.0000000,6425.0000000,5
GDAX.BTC-USD,1,05/11/18,03:36,6425.0000000,6425.5000000,6424.9900000,6425.2300000,1
GDAX.BTC-USD,1,05/11/18,03:37,6425.1000000,6431.7600000,6424.9900000,6431.7600000,45
GDAX.BTC-USD,1,05/11/18,03:38,6431.7500000,6431.9700000,6425.6600000,6431.6300000,65
GDAX.BTC-USD,1,05/11/18,03:39,6431.3300000,6431.9700000,6430.7400000,6430.8000000,1
GDAX.BTC-USD,1,05/11/18,03:40,6430.8000000,6431.9600000,6430.8000000,6431.9600000,1
GDAX.BTC-USD,1,05/11/18,03:41,6431.9500000,6431.9500000,6430.9900000,6431.7500000,1
GDAX.BTC-USD,1,05/11/18,03:42,6431.3000000,6431.7500000,6430.9900000,6431.0400000,4
GDAX.BTC-USD,1,05/11/18,03:43,6431.0400000,6432.4300000,6430.9900000,6432.2900000,4
GDAX.BTC-USD,1,05/11/18,03:44,6432.1600000,6432.1800000,6432.1300000,6432.1400000,1
GDAX.BTC-USD,1,05/11/18,03:45,6432.1400000,6432.1800000,6432.1400000,6432.1800000,2
GDAX.BTC-USD,1,05/11/18,03:46,6432.1800000,6432.9600000,6432.1700000,6432.9600000,5
GDAX.BTC-USD,1,05/11/18,03:47,6432.9600000,6433.7700000,6432.9500000,6433.7600000,2
GDAX.BTC-USD,1,05/11/18,03:48,6433.7600000,6434.0000000,6433.7600000,6434.0000000,2
GDAX.BTC-USD,1,05/11/18,03:49,6433.9900000,6434.1200000,6433.9900000,6434.1200000,1
GDAX.BTC-USD,1,05/11/18,03:50,6434.1200000,6434.1500000,6434.1100000,6434.1500000,2
GDAX.BTC-USD,1,05/11/18,03:51,6434.1500000,6434.1600000,6434.1500000,6434.1600000,1
GDAX.BTC-USD,1,05/11/18,03:52,6434.1600000,6434.1600000,6434.1500000,6434.1500000,3
GDAX.BTC-USD,1,05/11/18,03:53,6434.1600000,6434.1600000,6434.1500000,6434.1600000,2
GDAX.BTC-USD,1,05/11/18,03:54,6434.1600000,6436.2600000,6434.1600000,6436.2600000,2
GDAX.BTC-USD,1,05/11/18,03:55,6436.2500000,6438.0100000,6436.2500000,6438.0000000,6
GDAX.BTC-USD,1,05/11/18,03:56,6438.0100000,6438.0100000,6437.9900000,6437.9900000,1
GDAX.BTC-USD,1,05/11/18,03:57,6438.0000000,6438.0300000,6437.9900000,6438.0300000,1
GDAX.BTC-USD,1,05/11/18,03:58,6438.0300000,6438.2200000,6438.0300000,6438.2200000,1
GDAX.BTC-USD,1,05/11/18,03:59,6438.2700000,6439.9400000,6438.2700000,6439.9400000,4
GDAX.BTC-USD,1,05/11/18,04:00,6439.9400000,6439.9900000,6439.9300000,6439.9800000,2
GDAX.BTC-USD,1,05/11/18,04:01,6439.9900000,6439.9900000,6439.9800000,6439.9900000,1
GDAX.BTC-USD,1,05/11/18,04:02,6439.9900000,6439.9900000,6439.9800000,6439.9800000,1
GDAX.BTC-USD,1,05/11/18,04:03,6439.9900000,6439.9900000,6439.9800000,6439.9900000,0
GDAX.BTC-USD,1,05/11/18,04:04,6439.9900000,6439.9900000,6439.9800000,6439.9800000,5
GDAX.BTC-USD,1,05/11/18,04:05,6439.9800000,6439.9900000,6439.9800000,6439.9800000,2
GDAX.BTC-USD,1,05/11/18,04:06,6439.9900000,6439.9900000,6439.9800000,6439.9900000,11
GDAX.BTC-USD,1,05/11/18,04:07,6439.9800000,6439.9900000,6439.9800000,6439.9900000,2
GDAX.BTC-USD,1,05/11/18,04:08,6439.9900000,6439.9900000,6439.9600000,6439.9600000,7
GDAX.BTC-USD,1,05/11/18,04:09,6439.9500000,6439.9600000,6439.4100000,6439.4200000,1
GDAX.BTC-USD,1,05/11/18,04:10,6439.4200000,6439.4200000,6439.4100000,6439.4200000,1
GDAX.BTC-USD,1,05/11/18,04:11,6439.4200000,6439.4200000,6439.4100000,6439.4200000,2
GDAX.BTC-USD,1,05/11/18,04:12,6439.4200000,6439.4200000,6439.4100000,6439.4200000,4
GDAX.BTC-USD,1,05/11/18,04:13,6439.4200000,6439.4200000,6439.4100000,6439.4200000,4
GDAX.BTC-USD,1,05/11/18,04:14,6439.4200000,6439.4200000,6438.1100000,6438.1200000,4
GDAX.BTC-USD,1,05/11/18,04:15,6438.1200000,6438.1200000,6438.1100000,6438.1200000,2
GDAX.BTC-USD,1,05/11/18,04:16,6438.1100000,6438.1200000,6438.1100000,6438.1100000,2
GDAX.BTC-USD,1,05/11/18,04:17,6438.1200000,6438.1200000,6438.0000000,6438.0000000,2
GDAX.BTC-USD,1,05/11/18,04:18,6438.0000000,6438.0000000,6435.2600000,6436.2200000,2
GDAX.BTC-USD,1,05/11/18,04:19,6436.2200000,6436.5100000,6435.1200000,6435.1200000,5
GDAX.BTC-USD,1,05/11/18,04:20,6435.1200000,6436.1900000,6434.3800000,6435.2000000,3
GDAX.BTC-USD,1,05/11/18,04:21,6434.8000000,6435.3300000,6434.7100000,6434.7500000,1
GDAX.BTC-USD,1,05/11/18,04:22,6434.7500000,6434.7500000,6434.1400000,6434.1500000,3
GDAX.BTC-USD,1,05/11/18,04:23,6434.1400000,6434.1500000,6434.1400000,6434.1400000,1
GDAX.BTC-USD,1,05/11/18,04:24,6434.1500000,6435.3900000,6434.0600000,6435.2200000,3
GDAX.BTC-USD,1,05/11/18,04:25,6435.2200000,6435.2300000,6434.0800000,6434.6600000,1
GDAX.BTC-USD,1,05/11/18,04:26,6434.6700000,6434.6700000,6434.1000000,6434.1000000,1
GDAX.BTC-USD,1,05/11/18,04:27,6434.1000000,6434.3600000,6433.9900000,6433.9900000,2
GDAX.BTC-USD,1,05/11/18,04:28,6433.9900000,6434.0000000,6433.9900000,6434.0000000,2
GDAX.BTC-USD,1,05/11/18,04:29,6434.0000000,6434.0000000,6432.5000000,6432.5100000,0
GDAX.BTC-USD,1,05/11/18,04:30,6432.5100000,6432.5100000,6430.1200000,6431.5700000,4
GDAX.BTC-USD,1,05/11/18,04:31,6432.1600000,6432.1600000,6430.0000000,6430.0100000,1
GDAX.BTC-USD,1,05/11/18,04:32,6430.0100000,6430.0100000,6430.0000000,6430.0100000,2
GDAX.BTC-USD,1,05/11/18,04:33,6430.0100000,6430.0100000,6430.0000000,6430.0100000,1
GDAX.BTC-USD,1,05/11/18,04:34,6430.0100000,6430.0100000,6429.4700000,6429.4800000,5
GDAX.BTC-USD,1,05/11/18,04:35,6429.4800000,6429.5300000,6426.6700000,6429.5200000,7
GDAX.BTC-USD,1,05/11/18,04:36,6429.2500000,6429.2500000,6426.6800000,6427.7100000,1
GDAX.BTC-USD,1,05/11/18,04:37,6427.6300000,6428.5800000,6427.1100000,6428.3200000,3
GDAX.BTC-USD,1,05/11/18,04:38,6428.3200000,6428.4600000,6427.1100000,6427.1200000,2
GDAX.BTC-USD,1,05/11/18,04:39,6428.7100000,6428.7100000,6426.7500000,6426.7500000,2
GDAX.BTC-USD,1,05/11/18,04:40,6426.7600000,6426.7600000,6426.7500000,6426.7500000,2
GDAX.BTC-USD,1,05/11/18,04:41,6426.7600000,6426.7600000,6426.7500000,6426.7600000,1
GDAX.BTC-USD,1,05/11/18,04:42,6426.7600000,6426.7600000,6426.7500000,6426.7600000,1
GDAX.BTC-USD,1,05/11/18,04:43,6426.7600000,6426.7600000,6426.7500000,6426.7600000,3
GDAX.BTC-USD,1,05/11/18,04:44,6426.7600000,6426.7600000,6426.7500000,6426.7600000,1
GDAX.BTC-USD,1,05/11/18,04:45,6426.7500000,6426.7600000,6426.6700000,6426.6800000,3
GDAX.BTC-USD,1,05/11/18,04:46,6426.6800000,6426.6800000,6424.9800000,6424.9900000,28
GDAX.BTC-USD,1,05/11/18,04:47,6424.9900000,6424.9900000,6422.3800000,6422.3900000,6
GDAX.BTC-USD,1,05/11/18,04:48,6422.4000000,6422.4000000,6422.3900000,6422.4000000,2
GDAX.BTC-USD,1,05/11/18,04:49,6422.3900000,6422.3900000,6420.9900000,6421.0000000,1
GDAX.BTC-USD,1,05/11/18,04:50,6421.0000000,6421.0000000,6420.0000000,6420.0000000,2
GDAX.BTC-USD,1,05/11/18,04:51,6420.0100000,6420.0100000,6419.0000000,6419.0100000,2
GDAX.BTC-USD,1,05/11/18,04:52,6419.0000000,6419.0100000,6415.6900000,6417.6400000,6
GDAX.BTC-USD,1,05/11/18,04:53,6417.6300000,6419.0100000,6417.6300000,6419.0100000,3
GDAX.BTC-USD,1,05/11/18,04:54,6419.0000000,6419.0100000,6419.0000000,6419.0100000,2
GDAX.BTC-USD,1,05/11/18,04:55,6419.0100000,6419.0100000,6419.0000000,6419.0100000,4
GDAX.BTC-USD,1,05/11/18,04:56,6419.0100000,6419.0100000,6419.0000000,6419.0000000,2
GDAX.BTC-USD,1,05/11/18,04:57,6419.0100000,6419.0100000,6419.0000000,6419.0100000,1
GDAX.BTC-USD,1,05/11/18,04:58,6419.0100000,6419.0100000,6419.0000000,6419.0100000,2
GDAX.BTC-USD,1,05/11/18,04:59,6419.0100000,6419.0100000,6419.0000000,6419.0100000,1
GDAX.BTC-USD,1,05/11/18,05:00,6419.0100000,6419.0100000,6419.0000000,6419.0100000,0
GDAX.BTC-USD,1,05/11/18,05:01,6419.0100000,6419.0100000,6419.0000000,6419.0100000,2
GDAX.BTC-USD,1,05/11/18,05:02,6419.0100000,6419.0100000,6419.0000000,6419.0100000,1
GDAX.BTC-USD,1,05/11/18,05:03,6419.0100000,6419.0100000,6419.0000000,6419.0100000,1
GDAX.BTC-USD,1,05/11/18,05:04,6419.0100000,6419.0100000,6419.0000000,6419.0100000,1
GDAX.BTC-USD,1,05/11/18,05:05,6419.0000000,6419.0100000,6419.0000000,6419.0000000,3
GDAX.BTC-USD,1,05/11/18,05:06,6419.0100000,6419.0100000,6418.1100000,6418.1200000,1
GDAX.BTC-USD,1,05/11/18,05:07,6418.1200000,6418.1200000,6416.4400000,6416.4400000,1
GDAX.BTC-USD,1,05/11/18,05:08,6416.4400000,6416.4400000,6414.8900000,6414.9000000,6
GDAX.BTC-USD,1,05/11/18,05:09,6414.9000000,6414.9000000,6414.8900000,6414.9000000,1
GDAX.BTC-USD,1,05/11/18,05:10,6414.9000000,6414.9000000,6414.8900000,6414.9000000,2
GDAX.BTC-USD,1,05/11/18,05:11,6414.9000000,6414.9000000,6413.0100000,6413.1900000,4
GDAX.BTC-USD,1,05/11/18,05:12,6413.1900000,6414.8900000,6413.1800000,6414.5500000,1
GDAX.BTC-USD,1,05/11/18,05:13,6414.5600000,6414.9000000,6414.5500000,6414.9000000,4
GDAX.BTC-USD,1,05/11/18,05:14,6414.8900000,6417.0500000,6413.0100000,6417.0500000,6
GDAX.BTC-USD,1,05/11/18,05:15,6417.0500000,6421.0400000,6416.7800000,6417.5600000,14
GDAX.BTC-USD,1,05/11/18,05:16,6418.3400000,6419.2300000,6416.3900000,6419.2300000,3
GDAX.BTC-USD,1,05/11/18,05:17,6418.2300000,6418.3200000,6416.2900000,6416.2900000,3
GDAX.BTC-USD,1,05/11/18,05:18,6417.2600000,6417.2700000,6416.7500000,6416.7500000,1
GDAX.BTC-USD,1,05/11/18,05:19,6417.2800000,6418.0000000,6415.4700000,6417.9900000,1
GDAX.BTC-USD,1,05/11/18,05:20,6417.9800000,6417.9900000,6416.9900000,6417.6000000,2
GDAX.BTC-USD,1,05/11/18,05:21,6417.0000000,6417.0000000,6416.9900000,6417.0000000,1
GDAX.BTC-USD,1,05/11/18,05:22,6417.0000000,6417.0000000,6415.0300000,6416.9000000,2
GDAX.BTC-USD,1,05/11/18,05:23,6416.9000000,6416.9000000,6416.2800000,6416.4900000,0
GDAX.BTC-USD,1,05/11/18,05:24,6416.4800000,6416.6800000,6416.4700000,6416.6800000,2
GDAX.BTC-USD,1,05/11/18,05:25,6416.6800000,6418.0000000,6416.6800000,6417.9900000,6
GDAX.BTC-USD,1,05/11/18,05:26,6418.0000000,6418.0000000,6417.9900000,6418.0000000,1
GDAX.BTC-USD,1,05/11/18,05:27,6418.0000000,6418.9400000,6417.9900000,6418.9300000,3
GDAX.BTC-USD,1,05/11/18,05:28,6418.9300000,6418.9400000,6418.9300000,6418.9400000,1
GDAX.BTC-USD,1,05/11/18,05:29,6418.9400000,6418.9400000,6418.9300000,6418.9400000,1
GDAX.BTC-USD,1,05/11/18,05:30,6418.9400000,6418.9900000,6418.9300000,6418.9800000,2
GDAX.BTC-USD,1,05/11/18,05:31,6418.9800000,6418.9900000,6418.9800000,6418.9900000,1
GDAX.BTC-USD,1,05/11/18,05:32,6418.9900000,6418.9900000,6418.9800000,6418.9900000,2
GDAX.BTC-USD,1,05/11/18,05:33,6418.9800000,6418.9900000,6418.9800000,6418.9900000,2
GDAX.BTC-USD,1,05/11/18,05:34,6418.9800000,6418.9900000,6418.9800000,6418.9900000,1
GDAX.BTC-USD,1,05/11/18,05:35,6418.9800000,6418.9900000,6418.9800000,6418.9900000,1
GDAX.BTC-USD,1,05/11/18,05:36,6418.9900000,6418.9900000,6418.9800000,6418.9900000,1
GDAX.BTC-USD,1,05/11/18,05:37,6418.9900000,6418.9900000,6418.9800000,6418.9900000,3
GDAX.BTC-USD,1,05/11/18,05:38,6418.9800000,6421.0100000,6418.9800000,6421.0100000,4
GDAX.BTC-USD,1,05/11/18,05:39,6421.0100000,6421.0400000,6421.0100000,6421.0400000,1
GDAX.BTC-USD,1,05/11/18,05:40,6421.0400000,6421.0400000,6421.0300000,6421.0300000,1
GDAX.BTC-USD,1,05/11/18,05:41,6421.0400000,6421.0400000,6421.0300000,6421.0400000,2
GDAX.BTC-USD,1,05/11/18,05:42,6421.0400000,6421.0400000,6421.0300000,6421.0400000,1
GDAX.BTC-USD,1,05/11/18,05:43,6421.0400000,6421.0400000,6421.0300000,6421.0400000,0
GDAX.BTC-USD,1,05/11/18,05:44,6421.0400000,6421.0400000,6421.0300000,6421.0400000,3
GDAX.BTC-USD,1,05/11/18,05:45,6421.0300000,6421.0400000,6421.0300000,6421.0400000,1
GDAX.BTC-USD,1,05/11/18,05:46,6421.0300000,6421.0400000,6421.0300000,6421.0400000,0
GDAX.BTC-USD,1,05/11/18,05:47,6421.0400000,6421.0400000,6421.0300000,6421.0300000,1
GDAX.BTC-USD,1,05/11/18,05:48,6421.0400000,6421.0400000,6421.0300000,6421.0400000,2
GDAX.BTC-USD,1,05/11/18,05:49,6421.0400000,6421.0400000,6421.0300000,6421.0300000,0
GDAX.BTC-USD,1,05/11/18,05:50,6421.0400000,6421.0400000,6421.0300000,6421.0400000,1
GDAX.BTC-USD,1,05/11/18,05:51,6421.0300000,6421.0400000,6421.0300000,6421.0400000,2
GDAX.BTC-USD,1,05/11/18,05:52,6421.0400000,6421.0400000,6421.0300000,6421.0400000,2
GDAX.BTC-USD,1,05/11/18,05:53,6421.0300000,6421.0400000,6421.0300000,6421.0300000,1
GDAX.BTC-USD,1,05/11/18,05:54,6421.0400000,6421.0400000,6421.0300000,6421.0400000,1
GDAX.BTC-USD,1,05/11/18,05:55,6421.0400000,6421.0400000,6421.0300000,6421.0400000,5
GDAX.BTC-USD,1,05/11/18,05:56,6421.0400000,6421.0400000,6421.0300000,6421.0400000,2
GDAX.BTC-USD,1,05/11/18,05:57,6421.0300000,6421.0500000,6421.0300000,6421.0500000,2
GDAX.BTC-USD,1,05/11/18,05:58,6421.0500000,6421.0900000,6421.0400000,6421.0900000,1
GDAX.BTC-USD,1,05/11/18,05:59,6421.0900000,6421.0900000,6421.0800000,6421.0900000,5
GDAX.BTC-USD,1,05/11/18,06:00,6421.0800000,6421.0800000,6421.0400000,6421.0400000,2
GDAX.BTC-USD,1,05/11/18,06:01,6421.0500000,6421.0500000,6421.0300000,6421.0400000,3
GDAX.BTC-USD,1,05/11/18,06:02,6421.0400000,6421.0400000,6421.0300000,6421.0400000,0
GDAX.BTC-USD,1,05/11/18,06:03,6420.5600000,6421.0500000,6420.5600000,6420.9900000,2
GDAX.BTC-USD,1,05/11/18,06:04,6420.6500000,6421.0500000,6420.6500000,6421.0200000,1
GDAX.BTC-USD,1,05/11/18,06:05,6421.0200000,6421.0900000,6421.0200000,6421.0900000,1
GDAX.BTC-USD,1,05/11/18,06:06,6421.0900000,6421.0900000,6421.0800000,6421.0900000,1
GDAX.BTC-USD,1,05/11/18,06:07,6421.0900000,6421.0900000,6421.0800000,6421.0800000,1
GDAX.BTC-USD,1,05/11/18,06:08,6421.0900000,6421.1800000,6421.0800000,6421.1700000,3
GDAX.BTC-USD,1,05/11/18,06:09,6421.1700000,6421.2000000,6421.1700000,6421.1900000,2
GDAX.BTC-USD,1,05/11/18,06:10,6421.1900000,6421.2000000,6421.1900000,6421.2000000,2
GDAX.BTC-USD,1,05/11/18,06:11,6421.2000000,6421.2000000,6421.2000000,6421.2000000,1
GDAX.BTC-USD,1,05/11/18,06:12,6421.2000000,6421.2000000,6420.0000000,6420.0100000,1
GDAX.BTC-USD,1,05/11/18,06:13,6420.0100000,6420.3600000,6420.0000000,6420.0100000,2
GDAX.BTC-USD,1,05/11/18,06:14,6420.0100000,6420.0100000,6420.0000000,6420.0100000,1
GDAX.BTC-USD,1,05/11/18,06:15,6420.0100000,6420.0100000,6420.0000000,6420.0000000,1
GDAX.BTC-USD,1,05/11/18,06:16,6420.0100000,6420.0100000,6420.0000000,6420.0100000,1
GDAX.BTC-USD,1,05/11/18,06:17,6420.0100000,6420.0100000,6420.0000000,6420.0000000,2
GDAX.BTC-USD,1,05/11/18,06:18,6420.0000000,6420.0100000,6420.0000000,6420.0100000,1
GDAX.BTC-USD,1,05/11/18,06:19,6420.0100000,6420.0100000,6420.0000000,6420.0000000,1
GDAX.BTC-USD,1,05/11/18,06:20,6420.0000000,6420.0100000,6420.0000000,6420.0000000,1
GDAX.BTC-USD,1,05/11/18,06:21,6420.0100000,6420.0100000,6419.0000000,6419.0100000,3
GDAX.BTC-USD,1,05/11/18,06:22,6419.0000000,6419.0100000,6419.0000000,6419.0100000,2
GDAX.BTC-USD,1,05/11/18,06:23,6419.0000000,6419.0100000,6419.0000000,6419.0100000,1
GDAX.BTC-USD,1,05/11/18,06:24,6419.0100000,6419.0100000,6419.0000000,6419.0100000,1
GDAX.BTC-USD,1,05/11/18,06:25,6419.0100000,6419.0100000,6418.0000000,6418.0100000,2
GDAX.BTC-USD,1,05/11/18,06:26,6418.0100000,6418.0100000,6418.0000000,6418.0100000,0
GDAX.BTC-USD,1,05/11/18,06:27,6418.0100000,6418.0100000,6418.0000000,6418.0100000,1
GDAX.BTC-USD,1,05/11/18,06:28,6418.0100000,6418.0100000,6418.0000000,6418.0100000,2
GDAX.BTC-USD,1,05/11/18,06:29,6418.0100000,6418.0100000,6418.0000000,6418.0100000,3
GDAX.BTC-USD,1,05/11/18,06:30,6418.0000000,6418.0100000,6418.0000000,6418.0100000,1
GDAX.BTC-USD,1,05/11/18,06:31,6418.0100000,6419.8600000,6418.0100000,6419.8600000,1
GDAX.BTC-USD,1,05/11/18,06:32,6419.8600000,6419.8600000,6419.8500000,6419.8600000,2
GDAX.BTC-USD,1,05/11/18,06:33,6419.8600000,6419.8600000,6419.8500000,6419.8600000,1
GDAX.BTC-USD,1,05/11/18,06:34,6419.8600000,6419.8600000,6419.8500000,6419.8600000,0
GDAX.BTC-USD,1,05/11/18,06:35,6419.8600000,6419.8600000,6417.9300000,6417.9400000,9
GDAX.BTC-USD,1,05/11/18,06:36,6417.9400000,6417.9400000,6417.9300000,6417.9400000,1
GDAX.BTC-USD,1,05/11/18,06:37,6417.9300000,6419.8400000,6417.9300000,6418.6200000,3
GDAX.BTC-USD,1,05/11/18,06:38,6418.6200000,6418.6300000,6418.4600000,6418.5700000,1
GDAX.BTC-USD,1,05/11/18,06:39,6418.5700000,6418.6300000,6418.4500000,6418.4500000,1
GDAX.BTC-USD,1,05/11/18,06:40,6418.4600000,6418.4600000,6418.4500000,6418.4600000,0
GDAX.BTC-USD,1,05/11/18,06:41,6418.4600000,6418.4600000,6417.9300000,6417.9400000,1
GDAX.BTC-USD,1,05/11/18,06:42,6417.9400000,6417.9400000,6417.9300000,6417.9400000,2
GDAX.BTC-USD,1,05/11/18,06:43,6417.9400000,6417.9400000,6417.9400000,6417.9400000,0
GDAX.BTC-USD,1,05/11/18,06:44,6417.9400000,6417.9400000,6417.9300000,6417.9400000,1
GDAX.BTC-USD,1,05/11/18,06:45,6417.9400000,6417.9400000,6417.9300000,6417.9400000,0
GDAX.BTC-USD,1,05/11/18,06:46,6417.9400000,6417.9400000,6417.9300000,6417.9400000,0
GDAX.BTC-USD,1,05/11/18,06:47,6417.9400000,6417.9400000,6417.9300000,6417.9400000,1
GDAX.BTC-USD,1,05/11/18,06:48,6417.9400000,6417.9400000,6417.9300000,6417.9400000,1
GDAX.BTC-USD,1,05/11/18,06:49,6417.9300000,6418.0000000,6417.9300000,6418.0000000,1
GDAX.BTC-USD,1,05/11/18,06:50,6418.0000000,6418.4600000,6417.9300000,6418.4600000,5
GDAX.BTC-USD,1,05/11/18,06:51,6417.9300000,6418.3600000,6417.0000000,6417.0000000,7
GDAX.BTC-USD,1,05/11/18,06:52,6417.0000000,6417.0100000,6417.0000000,6417.0100000,3
GDAX.BTC-USD,1,05/11/18,06:53,6417.0100000,6417.3700000,6417.0000000,6417.1500000,2
GDAX.BTC-USD,1,05/11/18,06:54,6417.0000000,6417.0000000,6415.0000000,6415.0100000,5
GDAX.BTC-USD,1,05/11/18,06:55,6415.0000000,6415.0100000,6412.6400000,6413.0800000,9
GDAX.BTC-USD,1,05/11/18,06:56,6413.0800000,6413.0800000,6413.0300000,6413.0300000,1
GDAX.BTC-USD,1,05/11/18,06:57,6413.0200000,6413.0300000,6412.2400000,6412.5300000,1
GDAX.BTC-USD,1,05/11/18,06:58,6412.5500000,6412.5600000,6412.0100000,6412.0100000,2
GDAX.BTC-USD,1,05/11/18,06:59,6412.0100000,6412.2600000,6412.0000000,6412.2600000,1
GDAX.BTC-USD,1,05/11/18,07:00,6412.2600000,6412.5600000,6410.0000000,6410.0000000,9
GDAX.BTC-USD,1,05/11/18,07:01,6410.0100000,6410.0100000,6406.5000000,6406.5000000,23
GDAX.BTC-USD,1,05/11/18,07:02,6406.5100000,6406.5100000,6406.5000000,6406.5100000,0
GDAX.BTC-USD,1,05/11/18,07:03,6406.5100000,6407.9000000,6406.5000000,6407.9000000,5
GDAX.BTC-USD,1,05/11/18,07:04,6407.9000000,6408.0200000,6407.8900000,6408.0200000,1
GDAX.BTC-USD,1,05/11/18,07:05,6408.0200000,6408.0200000,6408.0100000,6408.0100000,3
GDAX.BTC-USD,1,05/11/18,07:06,6408.0200000,6408.0200000,6408.0100000,6408.0200000,1
GDAX.BTC-USD,1,05/11/18,07:07,6408.0100000,6408.0200000,6408.0100000,6408.0200000,1
GDAX.BTC-USD,1,05/11/18,07:08,6408.0200000,6408.0200000,6408.0100000,6408.0200000,1
GDAX.BTC-USD,1,05/11/18,07:09,6408.0200000,6408.0200000,6408.0100000,6408.0200000,0
GDAX.BTC-USD,1,05/11/18,07:10,6408.0200000,6408.0200000,6408.0100000,6408.0200000,1
GDAX.BTC-USD,1,05/11/18,07:11,6408.0200000,6408.0200000,6408.0100000,6408.0200000,0
GDAX.BTC-USD,1,05/11/18,07:12,6408.0200000,6408.0200000,6408.0100000,6408.0200000,1
GDAX.BTC-USD,1,05/11/18,07:13,6408.0200000,6408.0200000,6408.0100000,6408.0100000,1
GDAX.BTC-USD,1,05/11/18,07:14,6408.0200000,6408.0200000,6408.0100000,6408.0100000,7
GDAX.BTC-USD,1,05/11/18,07:15,6408.0200000,6408.0200000,6408.0100000,6408.0200000,4
GDAX.BTC-USD,1,05/11/18,07:16,6408.0200000,6408.0200000,6408.0100000,6408.0200000,1
GDAX.BTC-USD,1,05/11/18,07:17,6408.0200000,6408.0200000,6408.0100000,6408.0100000,1
GDAX.BTC-USD,1,05/11/18,07:18,6408.0200000,6408.0200000,6408.0100000,6408.0200000,2
GDAX.BTC-USD,1,05/11/18,07:19,6408.0200000,6408.0200000,6407.9900000,6407.9900000,1
GDAX.BTC-USD,1,05/11/18,07:20,6408.0000000,6408.0000000,6407.9800000,6407.9800000,1
GDAX.BTC-USD,1,05/11/18,07:21,6407.9600000,6408.0200000,6407.9500000,6407.9600000,2
GDAX.BTC-USD,1,05/11/18,07:22,6407.9500000,6407.9500000,6407.0300000,6407.0400000,2
GDAX.BTC-USD,1,05/11/18,07:23,6407.0400000,6408.0200000,6407.0400000,6408.0200000,12
